source,target_candidate,tk_path_value,source_address,source_product,source_est_date,source_capital,source_bank,source_shareholder,source_firm_title,tk_address,tk_product,tk_est_date,tk_capital,tk_bank,tk_shareholder,tk_truth,tk_firm_title,pr_natural_text,tk_natural_text
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/401.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0263_2_12_1_54601.png,東京都千代田区神田鍛冶町212電神田(25)3033,謄寫版及附屬品の製造販賣,,130万円(昭和25年7月),三菱(神田),"板倉陽之助8,000一典2,000茂2,000政一2,000三郞2,000厚2,000",板倉謄写堂,"松阪市本町三五〇	圃松阪七四九、一七完",貨物旅客自動車運輸,昭和十八年十二月,三百五十萬圓へ七萬株〇,百五へ松阪く松阨信金,へ株主數五六、中西泰夫六、〇〇〇株中西岩郞五丄〇〇〇株,0,松阪陸運,板倉謄写堂は日本の企業です。同社は謄寫版及附屬品の製造販賣を提供しています。この会社は東京都千代田区神田鍛冶町212電神田(25)3033にあります。,"松阪陸運は、昭和十八年十二月に設立された歴史ある日本の企業です。同社は貨物旅客自動車運輸を提供しています。この会社の資本金は約三百五十萬圓へ七萬株〇です。この会社の取引銀行には、百五へ松阪く松阨信金が含まれています。さらに、この会社は松阪市本町三五〇	圃松阪七四九、一七完にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/401.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0207_5_15_0_40705.png,東京都千代田区神田鍛冶町212電神田(25)3033,謄寫版及附屬品の製造販賣,,130万円(昭和25年7月),三菱(神田),"板倉陽之助8,000一典2,000茂2,000政一2,000三郞2,000厚2,000",板倉謄写堂,"淸水市日ノ出叫一ノ一六	圃代表淸水二七七七",倉庫業,昭和廿四年四月,三千四百萬圓,東京第一、名古屋相互以上各淸水匚淸水𠆢本店店駿河へ淸水港〇,株主數一、〇〇〇く板倉六衞三五、〇〇〇株松岡嘉兵衞三〇、〇〇〇株小原作次郞一八、〇〇〇株板倉正雄一六、〇〇〇株宮本義平一四、〇〇〇株,0,板倉貿易倉庫,板倉謄写堂は日本の企業です。同社は謄寫版及附屬品の製造販賣を提供しています。この会社は東京都千代田区神田鍛冶町212電神田(25)3033にあります。,"板倉貿易倉庫は、昭和廿四年四月に設立された歴史ある日本の企業です。同社は倉庫業を提供しています。この会社の資本金は約三千四百萬圓です。この会社の取引銀行には、東京第一、名古屋相互以上各淸水匚淸水𠆢本店店駿河へ淸水港〇が含まれています。さらに、この会社は淸水市日ノ出叫一ノ一六	圃代表淸水二七七七にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/401.png,matched_tk_path_3,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0232_5_1_1_46755.png,東京都千代田区神田鍛冶町212電神田(25)3033,謄寫版及附屬品の製造販賣,,130万円(昭和25年7月),三菱(神田),"板倉陽之助8,000一典2,000茂2,000政一2,000三郞2,000厚2,000",板倉謄写堂,"仙台市長町大道西九	電二局三三三、八亖三",交通經營事業,大正二年六月,二千五百五十萬圓,七十七長町〇,へ株主數三八五く仙波久良七六、七八八株,0,秋保賷氣鐵道一,板倉謄写堂は日本の企業です。同社は謄寫版及附屬品の製造販賣を提供しています。この会社は東京都千代田区神田鍛冶町212電神田(25)3033にあります。,"秋保賷氣鐵道一は、大正二年六月に設立された歴史ある日本の企業です。同社は交通經營事業を提供しています。この会社の資本金は約二千五百五十萬圓です。この会社の取引銀行には、七十七長町〇が含まれています。さらに、この会社は仙台市長町大道西九	電二局三三三、八亖三にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/401.png,matched_tk_path_4,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0160_5_0_0_29788.png,東京都千代田区神田鍛冶町212電神田(25)3033,謄寫版及附屬品の製造販賣,,130万円(昭和25年7月),三菱(神田),"板倉陽之助8,000一典2,000茂2,000政一2,000三郞2,000厚2,000",板倉謄写堂,"上京區小川通下長者町上	圃四局一五九九",製罐板金諸機械類製造,昭和廿五年九月,四百五十萬圓へ九萬株〇,三菱、住友へ各西陣中小企業金融公庫,,0,板倉鐵工所,板倉謄写堂は日本の企業です。同社は謄寫版及附屬品の製造販賣を提供しています。この会社は東京都千代田区神田鍛冶町212電神田(25)3033にあります。,"板倉鐵工所は、昭和廿五年九月に設立された歴史ある日本の企業です。同社は製罐板金諸機械類製造を提供しています。この会社の資本金は約四百五十萬圓へ九萬株〇です。この会社の取引銀行には、三菱、住友へ各西陣中小企業金融公庫が含まれています。さらに、この会社は上京區小川通下長者町上	圃四局一五九九にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4017.png,matched_tk_path_0,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0280_1_0_0_58666.png,山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230,ソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造,昭和10年2月,10億円(昭和29年2月),興銀・第一・山口・協和・住友信託・大和・富士,"三菱信託銀行1,488,800銀行東京支店1,206,900證券1,141,570レイヨン460,000證券大阪支店349,440生命270,000興銀250,000信託銀行214,000海上火災200,000銀行190,000",東洋曹逹エ業,"都濃郡南陽町富田	電德山一七四二八",曹達藥叩及セ㐅ント肥料副褰叩製浩迨販賣,昭和十年二月,十億圓,三菱德山山口德山、富田く第日本開發各本店三和內幸町く協和東京各新橋く興銀へ廣島,株主數一七、二九六く三菱信託銀行八六九、〇〇〇株山一證劵株五五五、三九〇株大和銀行三五八、〇〇〇株住友信託銀行三〇〇、〇〇〇株倉敷レイヨン株一八二、五〇〇株,1,東洋曹達工業,東洋曹逹エ業は、昭和10年2月に設立された歴史ある日本の企業です。同社はソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造を提供しています。この会社の資本金は約10億円(昭和29年2月)です。この会社の取引銀行には、興銀・第一・山口・協和・住友信託・大和・富士が含まれています。さらに、この会社は山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230にあります。,"東洋曹達工業は、昭和十年二月に設立された歴史ある日本の企業です。同社は曹達藥叩及セ㐅ント肥料副褰叩製浩迨販賣を提供しています。この会社の資本金は約十億圓です。この会社の取引銀行には、三菱德山山口德山、富田く第日本開發各本店三和內幸町く協和東京各新橋く興銀へ廣島が含まれています。さらに、この会社は都濃郡南陽町富田	電德山一七四二八にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4017.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0295_2_13_1_62880.png,山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230,ソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造,昭和10年2月,10億円(昭和29年2月),興銀・第一・山口・協和・住友信託・大和・富士,"三菱信託銀行1,488,800銀行東京支店1,206,900證券1,141,570レイヨン460,000證券大阪支店349,440生命270,000興銀250,000信託銀行214,000海上火災200,000銀行190,000",東洋曹逹エ業,"八幡市北本町一ノ九三三	圊八幡二五二九",疊材料藁工品製造販賣,昭和廿六年二月,百萬圓二千株,富士へ八幡く,へ株主數五一安藤與八郞一、五〇〇株,0,東洋疊ェ業,東洋曹逹エ業は、昭和10年2月に設立された歴史ある日本の企業です。同社はソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造を提供しています。この会社の資本金は約10億円(昭和29年2月)です。この会社の取引銀行には、興銀・第一・山口・協和・住友信託・大和・富士が含まれています。さらに、この会社は山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230にあります。,"東洋疊ェ業は、昭和廿六年二月に設立された歴史ある日本の企業です。同社は疊材料藁工品製造販賣を提供しています。この会社の資本金は約百萬圓二千株です。この会社の取引銀行には、富士へ八幡くが含まれています。さらに、この会社は八幡市北本町一ノ九三三	圊八幡二五二九にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4017.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0248_2_2_2_51231.png,山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230,ソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造,昭和10年2月,10億円(昭和29年2月),興銀・第一・山口・協和・住友信託・大和・富士,"三菱信託銀行1,488,800銀行東京支店1,206,900證券1,141,570レイヨン460,000證券大阪支店349,440生命270,000興銀250,000信託銀行214,000海上火災200,000銀行190,000",東洋曹逹エ業,"富山市稻荷町七	電富山六〇〇八",一般土木道路舖裝工事,昭和廿六年六月,百萬圓二萬株〇,協和富山〇,へ株主數七く長澤金一二、五〇〇株廣瀬林造二、五〇ン株松澤喜一二、五〇株,0,東洋舖道ェ業,東洋曹逹エ業は、昭和10年2月に設立された歴史ある日本の企業です。同社はソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造を提供しています。この会社の資本金は約10億円(昭和29年2月)です。この会社の取引銀行には、興銀・第一・山口・協和・住友信託・大和・富士が含まれています。さらに、この会社は山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230にあります。,"東洋舖道ェ業は、昭和廿六年六月に設立された歴史ある日本の企業です。同社は一般土木道路舖裝工事を提供しています。この会社の資本金は約百萬圓二萬株〇です。この会社の取引銀行には、協和富山〇が含まれています。さらに、この会社は富山市稻荷町七	電富山六〇〇八にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4017.png,matched_tk_path_3,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0075_2_12_0_11729.png,山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230,ソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造,昭和10年2月,10億円(昭和29年2月),興銀・第一・山口・協和・住友信託・大和・富士,"三菱信託銀行1,488,800銀行東京支店1,206,900證券1,141,570レイヨン460,000證券大阪支店349,440生命270,000興銀250,000信託銀行214,000海上火災200,000銀行190,000",東洋曹逹エ業,"葛飾區本田叫二五〇	圃六九局七〇丶六九六〇",鐵骨製罐機械土工運搬機起重機設計製作,昭和廿九年七月,二百萬圓四千株、,住友葛飾〇三菱へ向島〇,田中佐一郞一、〇〇〇株,0,東洋重工業,東洋曹逹エ業は、昭和10年2月に設立された歴史ある日本の企業です。同社はソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造を提供しています。この会社の資本金は約10億円(昭和29年2月)です。この会社の取引銀行には、興銀・第一・山口・協和・住友信託・大和・富士が含まれています。さらに、この会社は山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230にあります。,"東洋重工業は、昭和廿九年七月に設立された歴史ある日本の企業です。同社は鐵骨製罐機械土工運搬機起重機設計製作を提供しています。この会社の資本金は約二百萬圓四千株、です。この会社の取引銀行には、住友葛飾〇三菱へ向島〇が含まれています。さらに、この会社は葛飾區本田叫二五〇	圃六九局七〇丶六九六〇にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4017.png,matched_tk_path_4,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0140_5_1_0_25477.png,山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230,ソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造,昭和10年2月,10億円(昭和29年2月),興銀・第一・山口・協和・住友信託・大和・富士,"三菱信託銀行1,488,800銀行東京支店1,206,900證券1,141,570レイヨン460,000證券大阪支店349,440生命270,000興銀250,000信託銀行214,000海上火災200,000銀行190,000",東洋曹逹エ業,"東住吉區平野梅ヶ枝町	六ノ二〇圃七九局一五三",紡織機及ェ業用革製品製造販賣,昭和廿三年七月,二百萬圓四萬株く,神戶阿倍野橋住友へ平野く,へ株主數三八く西川富枝,0,東洋ェ業灬,東洋曹逹エ業は、昭和10年2月に設立された歴史ある日本の企業です。同社はソ一ダ灰・アンモニア法苛性ソ一ダ・電解法苛性ソ一ダ・セメント・合成塩酸・晒粉・塩化パラフイン・BHc・液體塩素・臭素製造を提供しています。この会社の資本金は約10億円(昭和29年2月)です。この会社の取引銀行には、興銀・第一・山口・協和・住友信託・大和・富士が含まれています。さらに、この会社は山口県都濃郡南陽町大字富田4560電徳山2300(代表)・富田230にあります。,"東洋ェ業灬は、昭和廿三年七月に設立された歴史ある日本の企業です。同社は紡織機及ェ業用革製品製造販賣を提供しています。この会社の資本金は約二百萬圓四萬株くです。この会社の取引銀行には、神戶阿倍野橋住友へ平野くが含まれています。さらに、この会社は東住吉區平野梅ヶ枝町	六ノ二〇圃七九局一五三にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4024.png,matched_tk_path_0,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0140_5_5_1_25491.png,東京都大田区矢口町836電蒲田(73)3239・3682,コンヂツトパイプ及熔接管製作,大正8年1月,"1,500万円",日本相互(新橋),"鈴木正夫40,000邦壽26,0,0修2400,000ミ電機商會20,0",東洋電業,"東區平野町三ノ二七	電局三八八九",包裝材料及各種商品販賣並輸出入,昭和廿六年二月,百萬圓二萬株〇,三菱へ安土町、,林正,0,東洋實業,"東洋電業は、大正8年1月に設立された歴史ある日本の企業です。同社はコンヂツトパイプ及熔接管製作を提供しています。この会社の資本金は約1,500万円です。この会社の取引銀行には、日本相互(新橋)が含まれています。さらに、この会社は東京都大田区矢口町836電蒲田(73)3239・3682にあります。","東洋實業は、昭和廿六年二月に設立された歴史ある日本の企業です。同社は包裝材料及各種商品販賣並輸出入を提供しています。この会社の資本金は約百萬圓二萬株〇です。この会社の取引銀行には、三菱へ安土町、が含まれています。さらに、この会社は東區平野町三ノ二七	電局三八八九にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4024.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0075_2_11_0_11726.png,東京都大田区矢口町836電蒲田(73)3239・3682,コンヂツトパイプ及熔接管製作,大正8年1月,"1,500万円",日本相互(新橋),"鈴木正夫40,000邦壽26,0,0修2400,000ミ電機商會20,0",東洋電業,"中央區日本橋室町二ノ一	電二四局一e二〇、四〇二〇",光學器械寫眞材料藥品叩皮革硝子製品類輸出入販賣,昭和廿二年九月,三百萬圓六萬株〇,東海東京く富士へ室町東京本店く,へ株主數三九く山崎壽八、三〇〇株龜山英夫七、八〇〇株內山直三七、一〇〇株,0,東洋實業,"東洋電業は、大正8年1月に設立された歴史ある日本の企業です。同社はコンヂツトパイプ及熔接管製作を提供しています。この会社の資本金は約1,500万円です。この会社の取引銀行には、日本相互(新橋)が含まれています。さらに、この会社は東京都大田区矢口町836電蒲田(73)3239・3682にあります。","東洋實業は、昭和廿二年九月に設立された歴史ある日本の企業です。同社は光學器械寫眞材料藥品叩皮革硝子製品類輸出入販賣を提供しています。この会社の資本金は約三百萬圓六萬株〇です。この会社の取引銀行には、東海東京く富士へ室町東京本店くが含まれています。さらに、この会社は中央區日本橋室町二ノ一	電二四局一e二〇、四〇二〇にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4024.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0141_1_9_2_25526.png,東京都大田区矢口町836電蒲田(73)3239・3682,コンヂツトパイプ及熔接管製作,大正8年1月,"1,500万円",日本相互(新橋),"鈴木正夫40,000邦壽26,0,0修2400,000ミ電機商會20,0",東洋電業,"西區土佐堀通一ノ二三	電四四局三一一七",電線電氣材料器具販賣,昭和廿八年一月,百萬圓二千株く,三和中之島〇,井上正雄,0,東洋亀業一,"東洋電業は、大正8年1月に設立された歴史ある日本の企業です。同社はコンヂツトパイプ及熔接管製作を提供しています。この会社の資本金は約1,500万円です。この会社の取引銀行には、日本相互(新橋)が含まれています。さらに、この会社は東京都大田区矢口町836電蒲田(73)3239・3682にあります。","東洋亀業一は、昭和廿八年一月に設立された歴史ある日本の企業です。同社は電線電氣材料器具販賣を提供しています。この会社の資本金は約百萬圓二千株くです。この会社の取引銀行には、三和中之島〇が含まれています。さらに、この会社は西區土佐堀通一ノ二三	電四四局三一一七にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4024.png,matched_tk_path_3,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0212_5_7_2_41983.png,東京都大田区矢口町836電蒲田(73)3239・3682,コンヂツトパイプ及熔接管製作,大正8年1月,"1,500万円",日本相互(新橋),"鈴木正夫40,000邦壽26,0,0修2400,000ミ電機商會20,0",東洋電業,"靜岡市住吉町二ノ一〇	電二局一二二五",下駄製造並製材,昭和丗一年二月,八百萬圓,靜岡靜岡驛前〇東海へ靜岡く,へ株主數一五く松岡宏昌,0,東洋實業,"東洋電業は、大正8年1月に設立された歴史ある日本の企業です。同社はコンヂツトパイプ及熔接管製作を提供しています。この会社の資本金は約1,500万円です。この会社の取引銀行には、日本相互(新橋)が含まれています。さらに、この会社は東京都大田区矢口町836電蒲田(73)3239・3682にあります。","東洋實業は、昭和丗一年二月に設立された歴史ある日本の企業です。同社は下駄製造並製材を提供しています。この会社の資本金は約八百萬圓です。この会社の取引銀行には、靜岡靜岡驛前〇東海へ靜岡くが含まれています。さらに、この会社は靜岡市住吉町二ノ一〇	電二局一二二五にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4024.png,matched_tk_path_4,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0075_3_9_0_11776.png,東京都大田区矢口町836電蒲田(73)3239・3682,コンヂツトパイプ及熔接管製作,大正8年1月,"1,500万円",日本相互(新橋),"鈴木正夫40,000邦壽26,0,0修2400,000ミ電機商會20,0",東洋電業,"大田區矢口町八三六	圃七局三三九、三六八二",電線管熔接管製作,大正八年一月,二千五百萬圓,日本相互へ新橋第一へ大森一,へ株主數一八く鈴木正夫六五丶〇〇〇株賀陽邽壽四三、〇〇〇株石原修四〇、〇〇〇株株ミナミ電機商會亖〇株,1,東洋𥧄業,"東洋電業は、大正8年1月に設立された歴史ある日本の企業です。同社はコンヂツトパイプ及熔接管製作を提供しています。この会社の資本金は約1,500万円です。この会社の取引銀行には、日本相互(新橋)が含まれています。さらに、この会社は東京都大田区矢口町836電蒲田(73)3239・3682にあります。","東洋𥧄業は、大正八年一月に設立された歴史ある日本の企業です。同社は電線管熔接管製作を提供しています。この会社の資本金は約二千五百萬圓です。この会社の取引銀行には、日本相互へ新橋第一へ大森一が含まれています。さらに、この会社は大田區矢口町八三六	圃七局三三九、三六八二にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4042.png,matched_tk_path_0,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0075_4_15_1_11809.png,"東京都千什代弋田区有楽町1一2日比谷朝日生命館電五九局4811一5前期繰越利益剩餘金3,09不動產賣却益99,080當期利益金31,435合計840,756","埠頭業,倉庫業,荷役業,運送業,保險代理業",昭和15年1月,1億円(昭和28年6月),富士・三菱・興銀,"大協石油230・300生命90,000生命90,000證券83,400生命60,000海上火災60,000海上火災50,000生命40,000銀行40,00040,000醱酵",東洋埠頭,"千代田區有樂町一ノ二	圃五筒四八一一く五",倉庫荷役運搬業,昭和十五年一月,二億圓,三葼へ本店、日比谷富土蠣殼町レ第一𠆢本店興銀,株主數一、八一八〇大協石油株四六〇、六〇〇株朝日生命保險一八〇、〇〇〇株第一生命保險一八〇、〇〇株六鹿證劵株一五〇、九一〇株,1,東洋埠頭,"東洋埠頭は、昭和15年1月に設立された歴史ある日本の企業です。同社は埠頭業,倉庫業,荷役業,運送業,保險代理業を提供しています。この会社の資本金は約1億円(昭和28年6月)です。この会社の取引銀行には、富士・三菱・興銀が含まれています。さらに、この会社は東京都千什代弋田区有楽町1一2日比谷朝日生命館電五九局4811一5前期繰越利益剩餘金3,09不動產賣却益99,080當期利益金31,435合計840,756にあります。","東洋埠頭は、昭和十五年一月に設立された歴史ある日本の企業です。同社は倉庫荷役運搬業を提供しています。この会社の資本金は約二億圓です。この会社の取引銀行には、三葼へ本店、日比谷富土蠣殼町レ第一𠆢本店興銀が含まれています。さらに、この会社は千代田區有樂町一ノ二	圃五筒四八一一く五にあります。"
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4042.png,matched_tk_path_1,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0212_5_6_2_41980.png,"東京都千什代弋田区有楽町1一2日比谷朝日生命館電五九局4811一5前期繰越利益剩餘金3,09不動產賣却益99,080當期利益金31,435合計840,756","埠頭業,倉庫業,荷役業,運送業,保險代理業",昭和15年1月,1億円(昭和28年6月),富士・三菱・興銀,"大協石油230・300生命90,000生命90,000證券83,400生命60,000海上火災60,000海上火災50,000生命40,000銀行40,00040,000醱酵",東洋埠頭,濱松市鍛冶町二〇,映畫館經營,昭和廿二年五月,九千六百萬圓,靜岡濱松丶成子〇,,0,東洋劇場,"東洋埠頭は、昭和15年1月に設立された歴史ある日本の企業です。同社は埠頭業,倉庫業,荷役業,運送業,保險代理業を提供しています。この会社の資本金は約1億円(昭和28年6月)です。この会社の取引銀行には、富士・三菱・興銀が含まれています。さらに、この会社は東京都千什代弋田区有楽町1一2日比谷朝日生命館電五九局4811一5前期繰越利益剩餘金3,09不動產賣却益99,080當期利益金31,435合計840,756にあります。",東洋劇場は、昭和廿二年五月に設立された歴史ある日本の企業です。同社は映畫館經營を提供しています。この会社の資本金は約九千六百萬圓です。この会社の取引銀行には、靜岡濱松丶成子〇が含まれています。さらに、この会社は濱松市鍛冶町二〇にあります。
/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/record_linkage_clean_dataset/pr_title_crop_6725/4042.png,matched_tk_path_2,/mnt/122a7683-fa4b-45dd-9f13-b18cc4f4a187/yxm/japan_end_to_end_pipeline/tk-digitization-pipeline/tk1957_correct_order/title_images_v2/tk1957_0075_1_10_1_11706.png,"東京都千什代弋田区有楽町1一2日比谷朝日生命館電五九局4811一5前期繰越利益剩餘金3,09不動產賣却益99,080當期利益金31,435合計840,756","埠頭業,倉庫業,荷役業,運送業,保險代理業",昭和15年1月,1億円(昭和28年6月),富士・三菱・興銀,"大協石油230・300生命90,000生命90,000證券83,400生命60,000海上火災60,000海上火災50,000生命40,000銀行40,00040,000醱酵",東洋埠頭,"大田區田園調布三ノ四	二四電モ局九七七七",不動產賣買仲介,昭和丗一年十月,二百萬圓へ四千株〇,三菱奥澤く,高橋淸次,0,東洋與發,"東洋埠頭は、昭和15年1月に設立された歴史ある日本の企業です。同社は埠頭業,倉庫業,荷役業,運送業,保險代理業を提供しています。この会社の資本金は約1億円(昭和28年6月)です。この会社の取引銀行には、富士・三菱・興銀が含まれています。さらに、この会社は東京都千什代弋田区有楽町1一2日比谷朝日生命館電五九局4811一5前期繰越利益剩餘金3,09不動產賣却益99,080當期利益金31,435合計840,756にあります。","東洋與發は、昭和丗一年十月に設立された歴史ある日本の企業です。同社は不動產賣買仲介を提供しています。この会社の資本金は約二百萬圓へ四千株〇です。この会社の取引銀行には、三菱奥澤くが含まれています。さらに、この会社は大田區田園調布三ノ四	二四電モ局九七七七にあります。"
